1652309903.28		0.70		-2.49		3.19		8.02		10.00		13.23		-3.23		-21.25		-33.58		357.58
1652309903.30		0.70		-1.18		3.19		8.02		10.00		12.45		-2.45		-21.31		31.52		310.27
1652309903.33		0.70		-1.96		2.66		8.09		10.00		13.61		-3.61		-21.40		-43.93		372.45
1652309903.35		0.70		-2.77		2.66		8.09		10.00		13.72		-3.72		-21.49		-4.55		356.09
1652309903.38		0.70		-2.05		2.75		8.16		10.00		13.91		-3.91		-21.59		-7.25		362.51
1652309903.40		0.70		-2.76		2.75		8.16		10.00		14.01		-4.01		-21.69		-4.15		364.16
1652309903.43		0.70		-2.05		2.75		8.23		10.00		14.88		-4.88		-21.81		-34.22		398.38
1652309903.45		0.70		-2.92		2.75		8.23		10.00		15.45		-5.45		-21.95		-22.95		405.85
1652309903.48		0.70		-3.01		3.71		8.33		10.00		15.01		-5.01		-22.08		16.40		379.12
1652309903.51		0.70		-3.11		3.71		8.33		10.00		15.91		-5.91		-22.23		-36.42		425.29
1652309903.53		0.70		-2.73		3.43		8.42		10.00		16.56		-6.56		-22.40		-25.43		435.03
1652309903.56		0.70		-2.30		3.43		8.42		10.00		17.37		-7.37		-22.58		-32.62		457.24
1652309903.58		0.70		-2.86		3.56		8.51		10.00		18.61		-8.61		-22.80		-49.31		493.25
1652309903.60		0.70		-3.43		3.56		8.51		10.00		19.40		-9.40		-23.02		-33.49		504.09
1652309903.63		0.70		-4.34		5.04		8.63		10.00		19.73		-9.73		-23.26		-13.21		503.59
1652309903.66		0.70		-3.22		5.04		8.63		10.00		19.05		-9.05		-23.51		24.61		474.37
